음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
강동원,중식,3.5037732,서울 마포구 망원동 453-43,디거스,서울 마포구 망원동 472-17,3.6123695,벨로주 홍대,서울 마포구 서교동 372-6,세븐틴숲,서울 마포구 상암동 481-34,드림하우스게스트하우스,게스트하우스,1.7168553,서울 마포구 서교동 465-11
헤키,일식,3.397603,서울 마포구 망원동 379-25,레귤러서비스,서울 마포구 망원동 424-18,3.6123695,가온스테이지,서울 마포구 서교동 377-3,망원 초록길,서울 마포구 망원동 218-7,아만티호텔서울,호텔,3.5449352,서울 마포구 서교동 447-1
당가원,중식,3.5037732,서울 마포구 성산동 200-38,종이꽃 책방,서울 마포구 성산동 277-1,3.6123698,WWWSPACE,서울 마포구 망원동 404-32,방탄소년단 2호숲,서울 마포구 상암동 482-222,앰배서더호텔 머큐어 서울홍대,호텔,3.5449352,서울 마포구 동교동 162-5
,,,,카페 고잉홈,서울 마포구 망원동 468-17,3.6123698,망원동수장고 소통,서울 마포구 망원동 432-3,방탄소년단 1호숲,서울 마포구 상암동 482-222,성산모텔,모텔,0.77793276,서울 마포구 성산동 632-6
당가원,중식,3.5037732,서울 마포구 성산동 200-38,딥블루레이크,서울 마포구 망원동 411-12,3.6123698,인사갤러리,서울 마포구 서교동 490,투모로우바이투게더숲,서울 마포구 상암동 482-220,DW디자인레지던스,게스트하우스,1.7168553,서울 마포구 동교동 203-47
카페나하,일식,3.397603,서울 마포구 망원동 398-2,커피가게동경,서울 마포구 망원동 410-1,3.6123698,취미가,서울 마포구 성산동 240-31,투모로우바이투게더숲,서울 마포구 상암동 482-220,파크애비뉴 게스트하우스,게스트하우스,1.7168554,서울 마포구 연남동 257-12
,,,,소설원망원,서울 마포구 망원동 376-18,3.6123698,스페이스소,서울 마포구 서교동 458-18,서울테마산책길 문화비축기지 산책로,서울 마포구 성산동 661,앰배서더호텔 머큐어 서울홍대,호텔,3.5449352,서울 마포구 동교동 162-5
일등식당,한식,3.5745883,서울 마포구 망원동 476-1,투썸플레이스 마포망원점,서울 마포구 망원동 474-3,3.6123698,망원동수장고 소통,서울 마포구 망원동 432-3,임영웅숲,서울 마포구 상암동 482-429,애플게스트하우스,게스트하우스,1.7168553,서울 마포구 연남동 568-6
헤키,일식,3.397603,서울 마포구 망원동 379-25,먼스스컬프쳐,서울 마포구 성산동 277-16,3.6123698,성산아트컬처,서울 마포구 성산동 114-7,성산,서울 마포구 성산동,로컬스티치 크리에이터타운 서교,호텔,3.5449352,서울 마포구 서교동 460-25
강동원,중식,3.5037732,서울 마포구 망원동 453-43,8짱커피,서울 마포구 성산동 592,3.6123695,아트스페이스 합정,서울 마포구 합정동 394-7,임영웅숲,서울 마포구 상암동 482-429,아만티호텔서울,호텔,3.5449352,서울 마포구 서교동 447-1
고향집,한식,3.5745883,서울 마포구 망원동 414-20,카페톤,서울 마포구 성산동 254-18,3.6123698,G스페이스홀,서울 마포구 합정동 393-18,평화의공원 난지연못,서울 마포구 성산동,캐슬모텔,모텔,0.77793276,서울 마포구 합정동 426-28
스시린,일식,3.3976026,서울 마포구 성산동 590-5,올웨이즈어거스트,서울 마포구 망원동 415-53,3.6123698,이행성극장,서울 마포구 망원동 57-369,임영웅숲,서울 마포구 상암동 482-429,롬바드하우스,게스트하우스,1.7168553,서울 마포구 서교동 466-6
