음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
외백,중식,3.404685,서울 마포구 도화동 343-1,메가MGC커피 마포용강점,서울 마포구 염리동 174-18,3.509666,마포아트센터 아트홀맥,서울 마포구 대흥동 30-3,한강,서울 영등포구 여의도동,롯데시티호텔 마포,호텔,3.5025501,서울 마포구 공덕동 467
SOUPER 마포,양식,3.1771817,서울 마포구 도화동 251-1,스테이웰카페,서울 마포구 공덕동 476,3.509666,CJ아지트 광흥창,서울 마포구 신정동 96-29,소금길,서울 마포구 염리동 9-245,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,스타벅스 마포염리점,서울 마포구 염리동 168-9,3.509666,갤러리 더씨,서울 용산구 효창동 3-117,서울명예도로 남이장군로,서울 용산구 신창동 56-1,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
몽중헌 공덕점,중식,3.404685,서울 마포구 도화동 25-13,할리스 공덕경의선숲길점,서울 마포구 염리동 164-1,3.509666,서강대학교 곤자가홀,서울 마포구 대흥동 22-60,서울명예도로 남이장군로,서울 용산구 신창동 56-1,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
탑클라우드23,양식,3.1771817,서울 마포구 공덕동 471,비로소커피,서울 마포구 신수동 85-19,3.509666,KP갤러리온,서울 마포구 용강동 43-6,공덕소담길,서울 마포구 공덕동,가나모텔,모텔,0.7671373,서울 마포구 도화동 202-3
,,,,투썸플레이스 마포대로점,서울 마포구 도화동 573,3.509666,한예진아트홀,서울 서대문구 대현동 67-11,용마루길,서울 용산구 용문동 36-17,피터캣,모텔,0.7671373,서울 마포구 노고산동 106-25
몽중헌 공덕점,중식,3.404685,서울 마포구 도화동 25-13,채그로카페,서울 마포구 마포동 388-5,3.509666,손기정기념관,서울 중구 만리동2가 6-1,이화52번가,서울 서대문구 대현동 33-9,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
,,,,후엘고,서울 마포구 염리동 128-8,3.5096657,숏서킷,서울 용산구 원효로2가 30-4,공덕소담길,서울 마포구 공덕동,Y호텔,모텔,0.7671373,서울 마포구 노고산동 106-46
함루,일식,tensor(3.3101),서울 마포구 공덕동 478,마타사,서울 마포구 도화동 1-352,3.509666,용산랜드홀,서울 용산구 한강로3가 16-9,마포갈매기골목,서울 마포구 도화동 169-3,미성장모텔,모텔,0.7671373,서울 용산구 원효로2가 83-11
모연,한식,3.5198789,서울 마포구 용강동 51-5,스타벅스 마포일진빌딩점,서울 마포구 도화동 50-1,3.509666,대원뮤지엄,서울 용산구 한강로3가 40-999,용강상점가,서울 마포구 용강동 40-5,원효여관,모텔,0.7671373,서울 용산구 원효로2가 81-6
,,,,메가MGC커피 공덕오거리점,서울 마포구 도화동 181-1,3.5096655,서강대학교 박물관,서울 마포구 신수동 1-1,용강상점가,서울 마포구 용강동 40-5,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
마포왕족발,한식,3.5198789,서울 마포구 공덕동 256-10,스타벅스 마포아크로점,서울 마포구 도화동 563,3.509666,전례예술원,서울 마포구 신수동 448-8,서울명예도로 남이장군로,서울 용산구 신창동 56-1,서울큐브이화,게스트하우스,tensor(1.4695),서울 마포구 염리동 9-124
일일향 마포점,중식,3.404685,서울 마포구 도화동 179-2,아이엠베이글 공덕점,서울 마포구 공덕동 476,3.509666,예스24 원더로크홀,서울 서대문구 창천동 20-25,소금길,서울 마포구 염리동 9-245,H에비뉴호텔 신촌이대점,호텔,3.5025501,서울 마포구 노고산동 1-74
