음식점 이름,음식점 카테고리,음식점 평점,음식점 주소,카페이름,카페주소,카페 평점,문화시설 이름,문화시설 주소,관광시설 이름,관광시설 주소,숙박업소 이름,숙박업소 카테고리,숙박업소 평점,숙박업소 주소
김영섭초밥,일식,3.386794,서울 마포구 상암동 42-20,쇼트 서울,서울 마포구 상암동 23-5,3.592848,더블유더블유더블유스페이스2,서울 마포구 망원동 472-12,망봉산,서울 마포구 상암동 1763,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
마이클돈까스 상암본점,일식,3.386794,서울 마포구 상암동 1655,쇼트 서울,서울 마포구 상암동 23-5,3.592848,은평문화원,서울 은평구 수색동 417-5,반홍산,서울 은평구 증산동 산 14,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
김영섭초밥,일식,3.386794,서울 마포구 상암동 42-20,투오브어스,서울 은평구 증산동 178-13,3.592848,문화비축기지 공연장,서울 마포구 성산동 670,마포난지생명길,서울 마포구 상암동,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
크라이치즈버거 상암점,양식,3.2414012,서울 마포구 상암동 1610,카페탱크6,서울 마포구 성산동 670,3.592848,홀로그램전시관,서울 마포구 상암동 1606,난지도길,서울 마포구 성산동,,,,
,,,,메가MGC커피 상암DMC점,서울 마포구 상암동 1653,3.592848,문화비축기지 공연장,서울 마포구 성산동 670,손나은숲,서울 마포구 상암동 1535,,,,
파스타공작소,양식,3.2414012,서울 마포구 상암동 2-200,카페훈훈,서울 마포구 상암동 1523,3.592848,서울월드컵경기장 야외공연장,서울 마포구 성산동 513-7,응암전통주거리,서울 은평구 응암동 604-11,스탠포드호텔 서울,호텔,3.536347,서울 마포구 상암동 1587
동신화로,한식,3.5632477,서울 마포구 상암동 2-74,스타벅스 디지털미디어시티역,서울 마포구 상암동 1623,3.592848,문화비축기지 공연장,서울 마포구 성산동 670,응암전통주거리,서울 은평구 응암동 604-11,Y호텔,모텔,0.7888164,서울 은평구 응암동 596-1
,,,,커피빈 상암SBS미디어센터점,서울 마포구 상암동 1607-1,3.592848,YTN뉴스퀘어 YTN공개홀,서울 마포구 상암동 1607,월드컵공원나들길,서울 마포구 상암동,,,,
,,,,매머드커피 상암DDMC점,서울 마포구 상암동 1610,3.592848,문화비축기지 공연장,서울 마포구 성산동 670,망봉산,서울 마포구 상암동 1763,Y호텔,모텔,0.7888164,서울 은평구 응암동 596-1
마이클돈까스 상암본점,일식,3.386794,서울 마포구 상암동 1655,스타벅스 상암MBC점,서울 마포구 상암동 1603,3.592848,서울시립 난지미술창작스튜디오,서울 마포구 상암동 481-6,윤아숲,서울 마포구 상암동,수정장여관,모텔,0.78881645,서울 은평구 수색동 106-1
