"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","문화체육업종명","문화사업자구분명","지역구분명","총층수","주변환경명","제작취급품목내용","보험기관명","건물용도명","지상층수","지하층수","객실수","건축연면적","영문상호명","영문상호주소","선박총톤수","선박척수","선박제원","무대면적","좌석수","기념품종류","회의실별동시수용인원","시설면적","놀이기구수내역","놀이시설수","방송시설유무","발전시설유무","의무실유무","안내소유무","기획여행보험시작일자","기획여행보험종료일자","자본금","보험시작일자","보험종료일자","부대시설내역","시설규모"
"3130000","CDFI2262212023000101","2023-08-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 479-28","서울특별시 마포구 망원로7길 44, 3층 (망원동)","03964","스테이 포포","2023-08-04 09:50:32","I","2022-12-08 00:06:00.0","","191521.233100877","450799.672310385","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000103","2023-08-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 330-32","서울특별시 마포구 와우산로29길 48-21, 301호 (서교동)","04052","스테이온 2","2023-08-04 13:53:15","I","2022-12-08 00:06:00.0","","193523.766775264","450441.778025133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000102","2023-08-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 330-32","서울특별시 마포구 와우산로29길 48-21, 302호 (서교동)","04052","스테이온 3","2023-08-04 13:53:37","I","2022-12-08 00:06:00.0","","193523.766775264","450441.778025133","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000096","2023-07-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 435-1","서울특별시 마포구 방울내로 67, 4층 (망원동)","03961","프라이빗 하우스","2023-08-04 10:01:41","U","2022-12-08 00:06:00.0","","191339.639553211","450879.451466281","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000125","2023-09-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 340-12 협화빌라","서울특별시 마포구 와우산로25길 22, 102호 (서교동, 협화빌라)","04054","코지 스테이","2023-09-13 16:27:47","I","2022-12-08 23:05:00.0","","193401.799872945","450224.535485381","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000104","2023-08-07","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 성산동 630-17","서울특별시 마포구 동교로23길 89-7, 지층 (성산동)","03986","Calm and cozy house","2023-08-11 11:51:36","U","2022-12-07 23:04:00.0","","192640.80370711","450810.441361968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000124","2023-09-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 504-14","서울특별시 마포구 연남로5길 30-10, 2층 (연남동)","03988","포근하우스","2023-09-13 13:37:56","I","2022-12-08 23:05:00.0","","192870.199871843","451070.597036633","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000131","2023-09-19","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 구수동 40-4","서울특별시 마포구 토정로 202, 3층 (구수동)","04092","헤이포레스트","2023-09-19 15:00:13","I","2022-12-08 22:01:00.0","","194033.943648266","449208.398616006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000130","2023-09-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 177-19 동진빌라","서울특별시 마포구 와우산로37길 38, 202호 (동교동, 동진빌라)","04056","조이하우스1","2023-09-19 14:57:51","I","2022-12-08 22:01:00.0","","193657.477350781","450491.791708589","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000172","2023-11-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 177-14","서울특별시 마포구 와우산로37길 24, 102호 (동교동)","04056","제온","2023-11-21 16:54:04","I","2022-10-31 22:03:00.0","","193712.044928959","450458.395230644","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000174","2023-11-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 370-25","서울특별시 마포구 연남로7길 20-7, 102호 (연남동)","03975","마리 하우스","2023-11-21 17:02:02","I","2022-10-31 22:03:00.0","","192764.323710884","451304.930619375","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000047","2024-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 57-401 우정빌라","서울특별시 마포구 월드컵로21길 32, 1층 2호 (망원동, 우정빌라)","04012","힐스테이","2024-03-18 10:50:04","I","2023-12-02 22:00:00.0","","191775.929228915","450445.949939841","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000129","2023-09-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 113-72","서울특별시 마포구 연희로1길 28-9, 2층 (동교동)","03985","빙고 스테이","2023-09-19 14:53:56","U","2022-12-08 22:01:00.0","","193379.714499203","450856.165015993","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000173","2023-11-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 178-7","서울특별시 마포구 신촌로2안길 47, 103호 (동교동)","04056","웨이브에어","2023-11-21 17:00:06","I","2022-10-31 22:03:00.0","","193707.772695667","450497.333099497","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000105","2023-08-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 성산동 34-6","서울특별시 마포구 성미산로7길 13-7 (성산동)","03968","스테이 순","2023-08-11 12:47:57","I","2022-12-07 23:04:00.0","","192156.968688212","450823.471384823","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000106","2023-08-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 570-32","서울특별시 마포구 월드컵북로6길 31-7, 2층 (연남동)","03991","Good G house","2023-08-17 09:16:47","U","2022-12-07 23:09:00.0","","192863.437349841","450733.561194094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000128","2023-09-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 성산동 630-17","서울특별시 마포구 동교로23길 89-7, 201호 (성산동)","03986","Raon House","2023-09-15 10:28:55","I","2022-12-08 23:07:00.0","","192640.80370711","450810.441361968","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000126","2023-09-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 328-2","서울특별시 마포구 와우산로33길 39, 202호 (서교동)","04052","Park House","2023-09-15 10:08:03","I","2022-12-08 23:07:00.0","","193591.756055584","450400.986996905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000192","2023-12-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 노고산동 19-146","서울특별시 마포구 고산5길 6-8, 1층 (노고산동)","04103","라온 하우스","2023-12-11 10:34:41","U","2022-11-01 23:03:00.0","","194672.26713896","450282.531831205","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000046","2024-03-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 471-4","서울특별시 마포구 방울내로9길 34, 지층 102호 (망원동)","03961","코코하우스","2024-03-18 10:47:30","I","2023-12-02 22:00:00.0","","191365.990927206","451075.90208799","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000127","2023-09-14","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 노고산동 19-58","서울특별시 마포구 백범로1길 80, 301호 (노고산동)","04103","블루브릭스 신촌","2023-09-15 10:18:11","I","2022-12-08 23:07:00.0","","194719.946801743","450396.715052273","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000133","2023-09-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 330-29","서울특별시 마포구 와우산로29길 48-23, 201호 (서교동)","04052","AVA","2023-09-27 09:41:49","I","2022-12-08 22:09:00.0","","193530.985309667","450452.439968449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000134","2023-09-27","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 176-5","서울특별시 마포구 신촌로4길 22-6, 7층 (동교동)","04056","해피나인스","2023-09-27 09:45:53","I","2022-12-08 22:09:00.0","","193571.027041023","450540.372868588","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000132","2023-09-26","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 150-10 삼성하이빌","서울특별시 마포구 동교로30길 22, 201호 (동교동, 삼성하이빌)","03985","딸기핑크게스트하우스","2023-09-27 09:39:59","I","2022-12-08 22:09:00.0","","193294.53601404","450865.747870549","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212015000079","2015-03-03","","01","영업/정상","13","영업중","","","","","","","121-818","서울특별시 마포구 동교동 181-2 2층 201호","서울특별시 마포구 신촌로8길 18, 2층 201호 (동교동)","04056","퍼플게스트하우스홍대","2023-09-27 10:17:00","U","2022-12-08 22:09:00.0","","193783.350888262","450457.872234006","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000171","2023-11-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 노고산동 12-209","서울특별시 마포구 고산2길 33, 101호 (노고산동)","04108","코지스테이 인 신촌","2023-11-21 10:08:43","I","2022-10-31 22:03:00.0","","194569.209841068","450163.678398631","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000110","2023-08-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 358-77 동덕빌라","서울특별시 마포구 홍익로 13-9, 지층 1호 (서교동, 동덕빌라)","04040","럭키하우스","2023-08-17 10:17:45","I","2022-12-07 23:09:00.0","","193140.413225614","450127.092934383","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000109","2023-08-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 대흥동 35-6","서울특별시 마포구 백범로17길 47-6, 1층 (대흥동)","04136","낙원하우스","2023-08-17 09:22:02","I","2022-12-07 23:09:00.0","","195047.463997088","449695.309221862","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000111","2023-08-17","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 창전동 6-139","서울특별시 마포구 와우산로 120, 501호 (창전동)","04059","옥게스트하우스","2023-08-17 09:42:02","I","2022-12-07 23:09:00.0","","193457.670376759","450096.713769546","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000107","2023-08-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 561-47","서울특별시 마포구 연남로3길 22-15, 201호 (연남동)","03988","훤게스트하우스","2023-08-17 09:23:15","I","2022-12-07 23:09:00.0","","192922.011013587","451022.971603687","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000108","2023-08-16","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 515-8","서울특별시 마포구 성미산로22길 27, 102호 (연남동)","03988","스테이우아","2023-08-18 10:27:54","I","2022-12-07 22:00:00.0","","192999.48149711","451059.021759382","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000190","2023-12-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 570-32","서울특별시 마포구 월드컵북로6길 31-7, 지층 (연남동)","03991","Good G house 2","2023-12-08 09:26:49","I","2022-11-01 23:00:00.0","","192863.437349841","450733.561194094","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000191","2023-12-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 염리동 9-70","서울특별시 마포구 대흥로30길 36-12, 102호 (염리동)","04113","스테이 윤슬","2023-12-11 10:22:19","U","2022-11-01 23:03:00.0","","195328.469652","450431.407727393","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000193","2023-12-08","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 대흥동 410-3","서울특별시 마포구 독막로 259, 3층 (대흥동)","04151","Lotus Stay, Mapo","2023-12-11 10:36:51","U","2022-11-01 23:03:00.0","","194846.520530907","449332.879694568","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000006","2024-01-10","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 179-33","서울특별시 마포구 신촌로2안길 31-5, 101호 (동교동)","04056","하이미쉬","2024-01-10 17:43:05","I","2023-11-30 23:02:00.0","","193659.462963652","450560.240302842","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000115","2023-08-29","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 330-13","서울특별시 마포구 와우산로29길 60, 402호 (서교동)","04052","Seven House","2023-08-29 11:31:14","I","2022-12-07 21:01:00.0","","193481.897900037","450434.952962535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212015000063","2015-05-12","","03","폐업","03","폐업","2023-08-28","","","","","","121-812","서울특별시 마포구 도화동 26-1 301호","서울특별시 마포구 새창로 24, 301호 (도화동)","04169","소라노모노","2023-08-29 08:58:38","U","2022-12-07 21:01:00.0","","195744.058895322","448838.932876182","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000116","2023-08-31","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 328-2","서울특별시 마포구 와우산로33길 39, 101호 (서교동)","04052","Lee House 2","2023-08-31 09:39:35","I","2022-12-09 00:02:00.0","","193591.756055584","450400.986996905","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000117","2023-09-04","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 신공덕동 146-43","서울특별시 마포구 백범로39길 10-3 (신공덕동)","04192","더 서울 하우스 (마포)","2023-09-04 09:31:45","I","2022-12-09 00:06:00.0","","196088.135070141","448873.069323228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000112","2023-08-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 당인동 15-34","서울특별시 마포구 어울마당로2길 15-3, 101호 (당인동)","04074","편안한 숙소","2023-08-28 13:28:09","U","2022-12-07 21:00:00.0","","192878.722120685","449340.499836622","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000114","2023-08-25","","03","폐업","03","폐업","2023-10-10","","","","","","","서울특별시 마포구 망원동 424-35","서울특별시 마포구 망원로7길 17-12, 지층 (망원동)","03964","조은 아지트","2023-10-10 17:38:20","U","2022-10-30 23:02:00.0","","191521.453183507","450664.093180311","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000113","2023-08-25","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 상암동 13-18","서울특별시 마포구 월드컵북로48길 33-5, 1층 1호 (상암동)","03927","스마일 하우스","2023-08-28 13:32:06","U","2022-12-07 21:00:00.0","","190676.855382695","452805.150576077","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000118","2023-09-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 175-7","서울특별시 마포구 신촌로2안길 13, 102호 (동교동)","04056","IUHOUSE","2023-11-27 17:10:33","U","2022-10-31 22:09:00.0","","193567.179114399","450584.085138556","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000119","2023-09-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 562-26","서울특별시 마포구 동교로27길 83, 302호 (연남동)","03987","Maru Stay","2023-09-05 10:24:11","I","2022-12-09 00:07:00.0","","192862.762080488","450994.546853748","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000120","2023-09-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 482-6","서울특별시 마포구 월드컵로8길 57, 201호 (서교동)","04029","RM","2023-09-05 10:25:38","I","2022-12-09 00:07:00.0","","192464.738854728","450157.414768878","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212021000053","2021-08-25","","03","폐업","03","폐업","2023-09-04","","","","","","","서울특별시 마포구 연남동 566-16","서울특별시 마포구 연남로1길 24-11, 301호 (연남동)","03990","포근하우스","2023-09-05 09:20:48","U","2022-12-09 00:07:00.0","","192976.643730271","450941.930150446","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000178","2023-11-24","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 노고산동 109-55","서울특별시 마포구 백범로4길 26, 지층 102호 (노고산동)","04109","에버모어","2023-11-24 09:41:20","I","2022-10-31 22:06:00.0","","194261.478038155","450015.88209936","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000177","2023-11-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 483-27","서울특별시 마포구 월드컵로8길 37-13, 501호 (서교동)","04029","라르고 하우스","2023-11-24 09:38:08","I","2022-10-31 22:06:00.0","","192346.248499319","450187.689321119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000175","2023-11-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 창전동 316-2","서울특별시 마포구 독막로 156, 3층 (창전동)","04078","서강아를스테이","2023-11-24 09:27:06","I","2022-10-31 22:06:00.0","","193814.568791565","449454.413847399","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000176","2023-11-23","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 382-2 배아띠빌딩","서울특별시 마포구 양화로7길 49, 배아띠빌딩 4층 (서교동)","04035","서교 짱구하우스","2023-11-24 09:35:49","I","2022-10-31 22:06:00.0","","192317.741968817","450063.481534401","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000179","2023-11-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 창전동 6-105 살롬하우스","서울특별시 마포구 와우산로26길 58, 501호 (창전동, 살롬하우스)","04059","라온","2024-01-25 17:33:28","U","2023-11-30 22:07:00.0","","193623.251872633","450097.27392732","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000122","2023-09-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 합정동 197-9","서울특별시 마포구 토정로 12-7, 4층 (합정동)","04085","모던하우스","2023-09-06 09:16:09","I","2022-12-09 00:08:00.0","","192194.407444764","449236.144866059","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000123","2023-09-06","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 330-13","서울특별시 마포구 와우산로29길 60, 403호 (서교동)","04052","하하 하우스","2023-09-06 09:14:13","I","2022-12-09 00:08:00.0","","193481.897900037","450434.952962535","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000121","2023-09-05","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 합정동 363-29 희고빌딩","서울특별시 마포구 독막로4길 7, 희고빌딩 402호 (합정동)","04072","빌라드소앙","2023-09-06 14:59:59","I","2022-12-09 00:08:00.0","","192595.250740201","449508.94312917","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000194","2023-12-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 창전동 199-1","서울특별시 마포구 독막로22길 1-14, 102호 (창전동)","04078","서울 휴가","2023-12-13 15:05:06","I","2022-11-01 23:05:00.0","","193749.60106585","449418.293883005","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000052","2024-03-21","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 노고산동 33-30","서울특별시 마포구 고산3길 5, 지층 가호 (노고산동)","04102","파크 스테이","2024-03-22 10:10:29","I","2023-12-02 22:04:00.0","","194525.518300273","450215.05608727","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000195","2023-12-13","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 468-2","서울특별시 마포구 월드컵로14길 62, 501호 (서교동)","04003","오티움","2023-12-13 15:03:10","I","2022-11-01 23:05:00.0","","192320.562745577","450503.41123123","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212018000069","20180913","","1","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 328-14","서울특별시 마포구 와우산로29길 20, 5~6층 (서교동)","4052","Bliss penthouse2","2021-03-10","U","2021-03-12 02:40:00.0","","193644.8676","450316.2122","외국인관광 도시민박업","","","","","","4실(30명)","단독주택","","","4","","Bliss penthouse2","URBAN HOMESTAY FOR FOREIGN TOURISTS","","","","","","","","178.33","","","","","","","","","","","","","178"
"3130000","CDFI2262212018000063","20180906","","1","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 198-29","서울특별시 마포구 월드컵북로4길 90, 2층 (동교동)","3993","테이크원하우스 홍대","2021-03-10","U","2021-03-12 02:40:00.0","","193161.2264","450815.6939","외국인관광 도시민박업","","","","","","5실(12명)","다가구용 주택(공동주택적용)","","","5","","Take 1","URBAN HOMESTAY FOR FOREIGN TOURISTS","","","","","","","","149.77","","","","","","","","","","","","","150"
"3130000","CDFI2262212018000064","20180906","","1","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 동교동 198-29","서울특별시 마포구 월드컵북로4길 90, 1층 (동교동)","3993","패밀리하우스2","2021-03-10","U","2021-03-12 02:40:00.0","","193161.2264","450815.6939","외국인관광 도시민박업","","","","","","5실(12명)","다가구용 주택(공동주택적용)","","","5","","Family House 2","URBAN HOMESTAY FOR FOREIGN TOURISTS","","","","","","","","149.77","","","","","","","","","","","","","150"
"3130000","CDFI2262212023000181","2023-11-28","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 223-123","서울특별시 마포구 동교로51길 51-11, 지하층 101호 (연남동)","03980","'Stay, C","2023-11-29 10:16:03","I","2022-11-02 00:01:00.0","","193256.670096363","451458.476386725","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000074","2024-04-18","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 망원동 57-370","서울특별시 마포구 월드컵로23길 15, 지하층 102호 (망원동)","04012","Moon 스테이","2024-04-19 09:44:06","I","2023-12-03 22:01:00.0","","191804.962082947","450536.174622538","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000060","2023-06-01","","03","폐업","03","폐업","2024-01-11","","","","","","","서울특별시 마포구 동교동 204-14","서울특별시 마포구 동교로27길 27-9, 2층 302호 (동교동)","03993","Sop 하우스","2024-01-11 18:21:46","U","2023-11-30 23:03:00.0","","193019.275791517","450745.096436033","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000008","2024-01-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 377-4 서교동 교평빌딩","서울특별시 마포구 잔다리로7길 16, 서교동 교평빌딩 605호 (서교동)","04034","서교로운","2024-01-15 14:04:11","I","2023-11-30 23:07:00.0","","192580.469988396","450111.502762758","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212024000009","2024-01-15","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 대흥동 36-18","서울특별시 마포구 대흥로18길 7, 102호 (대흥동)","04136","1978 Stay","2024-01-15 14:03:46","I","2023-11-30 23:07:00.0","","194959.230908167","449673.211091792","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000031","2023-04-20","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 325-4","서울특별시 마포구 와우산로 162-8, 지1층, 1층 (서교동)","04061","코타로 하우스","2023-11-09 11:23:22","U","2022-10-31 23:01:00.0","","193823.332364388","450301.819654103","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212022000022","2022-04-01","","03","폐업","03","폐업","2023-10-06","","","","","","","서울특별시 마포구 연남동 566-13","서울특별시 마포구 연남로1길 24-3, 301호 (연남동)","03990","스테이 님만","2023-10-10 09:13:16","U","2022-10-30 23:02:00.0","","192996.617403184","450915.560563434","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000136","2023-10-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 서교동 330-29","서울특별시 마포구 와우산로29길 48-23, 101호 (서교동)","04052","나인 게스트하우스","2023-10-11 09:58:45","I","2022-10-30 23:03:00.0","","193530.985309667","450452.439968449","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000137","2023-10-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 562-34","서울특별시 마포구 동교로27길 75, 2층 (연남동)","03987","MJ 게스트하우스","2023-10-11 16:01:15","I","2022-10-30 23:03:00.0","","192888.056673529","450960.833960289","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000135","2023-10-11","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 361-8","서울특별시 마포구 연남로 88, 2층 (연남동)","03976","연남동끝집","2024-04-30 10:30:28","U","2023-12-05 00:02:00.0","","192731.037534862","451603.770741157","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"3130000","CDFI2262212023000139","2023-10-12","","01","영업/정상","13","영업중","","","","","","","","서울특별시 마포구 연남동 228-29","서울특별시 마포구 동교로46길 4, 지하102호 (연남동)","03982","코코앤벨","2023-10-18 17:30:59","U","2022-10-30 22:01:00.0","","193314.858322393","451161.414097136","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
